Income,Savings,Expenses,Saving Percentage,Expense Percentage,Expense Category,Expense Category Numeric,Predicted Expense Category Numeric
43363,125,43238,0.288264188,99.71173581,Food,1,4
115428,2741,112687,2.374640469,97.62535953,Transportation,4,2
68005,7243,60762,10.65068745,89.34931255,Transportation,4,4
94219,12555,81664,13.32533778,86.67466222,Transportation,4,4
156911,9911,147000,6.316319442,93.68368056,Healthcare,2,0
24537,10370,14167,42.2627053,57.7372947,Housing,3,3
197879,43983,153896,22.22721966,77.77278034,Entertainment,0,0
46067,15310,30757,33.23420236,66.76579764,Food,1,1
119194,27482,91712,23.05652969,76.94347031,Transportation,4,2
130219,42051,88168,32.2925226,67.7074774,Healthcare,2,2
143758,12383,131375,8.613781494,91.38621851,Healthcare,2,2
76491,26192,50299,34.24193696,65.75806304,Transportation,4,4
95588,20096,75492,21.02355944,78.97644056,Transportation,4,4
242288,18246,224042,7.530707257,92.46929274,Entertainment,0,0
143111,59276,83835,41.41959738,58.58040262,Healthcare,2,2
149991,55296,94695,36.86621197,63.13378803,Healthcare,2,2
29733,9767,19966,32.84902297,67.15097703,Housing,3,1
82976,49286,33690,59.39789819,40.60210181,Transportation,4,4
54494,30087,24407,55.21158293,44.78841707,Food,1,4
247381,31271,216110,12.64082529,87.35917471,Entertainment,0,0
28651,12134,16517,42.35105232,57.64894768,Housing,3,1
19549,1348,18201,6.895493376,93.10450662,Housing,3,3
182150,51177,130973,28.09607466,71.90392534,Entertainment,0,0
216258,51614,164644,23.86686273,76.13313727,Entertainment,0,0
28248,16259,11989,57.55805721,42.44194279,Housing,3,1
248825,2668,246157,1.072239526,98.92776047,Entertainment,0,0
106521,30149,76372,28.30333925,71.69666075,Transportation,4,2
233707,2833,230874,1.212201603,98.7877984,Entertainment,0,0
156713,4671,152042,2.980607863,97.01939214,Healthcare,2,0
59808,2356,57452,3.939272338,96.06072766,Food,1,4
62975,33363,29612,52.97816594,47.02183406,Transportation,4,4
172483,36065,136418,20.909307,79.090693,Healthcare,2,0
210310,54534,155776,25.93029338,74.06970662,Entertainment,0,0
30126,13303,16823,44.15787028,55.84212972,Food,1,1
26109,5785,20324,22.15711057,77.84288943,Housing,3,1
117057,21357,95700,18.24495758,81.75504242,Transportation,4,2
121943,57138,64805,46.85631812,53.14368188,Healthcare,2,4
157507,38462,119045,24.41923216,75.58076784,Healthcare,2,0
219469,41457,178012,18.88968374,81.11031626,Entertainment,0,0
34982,16504,18478,47.17854897,52.82145103,Food,1,1
17985,1847,16138,10.26966917,89.73033083,Housing,3,3
14867,3115,11752,20.95244501,79.04755499,Housing,3,3
96122,13846,82276,14.40461081,85.59538919,Transportation,4,4
12533,4310,8223,34.38921248,65.61078752,Housing,3,3
122403,35746,86657,29.20353259,70.79646741,Healthcare,2,2
75934,19358,56576,25.49319146,74.50680854,Transportation,4,4
57992,6579,51413,11.34466823,88.65533177,Food,1,4
173527,61262,112265,35.30401609,64.69598391,Healthcare,2,0
23473,12256,11217,52.2131811,47.7868189,Housing,3,3
24914,5985,18929,24.02263787,75.97736213,Housing,3,3
49332,20369,28963,41.28962945,58.71037055,Food,1,1
176756,40426,136330,22.87107651,77.12892349,Healthcare,2,0
139915,17933,121982,12.81706751,87.18293249,Healthcare,2,2
74862,28527,46335,38.10611525,61.89388475,Transportation,4,4
162505,53678,108827,33.03159903,66.96840097,Healthcare,2,0
125410,12012,113398,9.578183558,90.42181644,Healthcare,2,2
154815,46899,107916,30.2935762,69.7064238,Healthcare,2,0
46424,5762,40662,12.41168361,87.58831639,Food,1,4
92615,50189,42426,54.19100578,45.80899422,Transportation,4,4
118815,47259,71556,39.7752809,60.2247191,Transportation,4,2
29328,13379,15949,45.61852155,54.38147845,Housing,3,1
150714,44149,106565,29.29323089,70.70676911,Healthcare,2,0
48703,4618,44085,9.481962097,90.5180379,Food,1,4
42577,4904,37673,11.5179557,88.4820443,Food,1,1
140508,15909,124599,11.32248698,88.67751302,Healthcare,2,2
200651,6096,194555,3.038110949,96.96188905,Entertainment,0,0
109686,54618,55068,49.79486899,50.20513101,Transportation,4,4
29819,13440,16379,45.071934,54.928066,Housing,3,1
129682,58609,71073,45.19439861,54.80560139,Healthcare,2,2
200389,62521,137868,31.19981636,68.80018364,Entertainment,0,0
84461,11805,72656,13.97686506,86.02313494,Transportation,4,4
12854,6370,6484,49.55655827,50.44344173,Housing,3,3
163932,54714,109218,33.37603397,66.62396603,Healthcare,2,0
232485,37621,194864,16.18211928,83.81788072,Entertainment,0,0
181455,11583,169872,6.383400843,93.61659916,Entertainment,0,0
56983,32309,24674,56.69936648,43.30063352,Food,1,4
39099,5716,33383,14.61929973,85.38070027,Food,1,1
213435,59372,154063,27.81736829,72.18263171,Entertainment,0,0
53574,27808,25766,51.90577519,48.09422481,Food,1,4
201415,14635,186780,7.266092396,92.7339076,Entertainment,0,0
86202,12463,73739,14.45790121,85.54209879,Transportation,4,4
38009,21651,16358,56.96282459,43.03717541,Food,1,1
15360,1713,13647,11.15234375,88.84765625,Housing,3,3
129720,54011,75709,41.63660191,58.36339809,Healthcare,2,2
64540,29461,35079,45.64766037,54.35233963,Transportation,4,4
75509,5125,70384,6.787270392,93.21272961,Transportation,4,4
73526,1816,71710,2.469874602,97.5301254,Transportation,4,4
22206,7212,14994,32.47770873,67.52229127,Housing,3,3
121736,15285,106451,12.55585858,87.44414142,Healthcare,2,2
190069,25714,164355,13.52877113,86.47122887,Entertainment,0,0
52440,22754,29686,43.39054157,56.60945843,Food,1,4
18522,2543,15979,13.72961883,86.27038117,Housing,3,3
113786,4122,109664,3.622589774,96.37741023,Transportation,4,2
14494,2261,12233,15.59955844,84.40044156,Housing,3,3
16666,6347,10319,38.08352334,61.91647666,Housing,3,3
144159,3797,140362,2.633897294,97.36610271,Healthcare,2,2
14829,2187,12642,14.74812867,85.25187133,Housing,3,3
29457,5699,23758,19.34684455,80.65315545,Housing,3,1
29854,1937,27917,6.488242782,93.51175722,Housing,3,1
148244,55294,92950,37.29931734,62.70068266,Healthcare,2,2
45108,14120,30988,31.30265141,68.69734859,Food,1,1
213466,33453,180013,15.67134813,84.32865187,Entertainment,0,0
219046,3349,215697,1.528902605,98.4710974,Entertainment,0,0
136803,67996,68807,49.70358837,50.29641163,Healthcare,2,4
244378,22027,222351,9.013495487,90.98650451,Entertainment,0,0
56095,503,55592,0.89669311,99.10330689,Food,1,4
99171,52218,46953,52.65450585,47.34549415,Transportation,4,4
105755,39175,66580,37.04316581,62.95683419,Transportation,4,2
111621,49628,61993,44.4611677,55.5388323,Transportation,4,4
192931,36376,156555,18.85440909,81.14559091,Entertainment,0,0
236534,22006,214528,9.303525075,90.69647493,Entertainment,0,0
63520,19344,44176,30.4534005,69.5465995,Transportation,4,4
117839,32623,85216,27.68438293,72.31561707,Transportation,4,2
49373,21463,27910,43.47112794,56.52887206,Food,1,1
140625,67398,73227,47.92746667,52.07253333,Healthcare,2,2
27348,3837,23511,14.03027644,85.96972356,Housing,3,1
47291,13515,33776,28.57837644,71.42162356,Food,1,1
133240,65159,68081,48.90348244,51.09651756,Healthcare,2,4
32895,10541,22354,32.04438364,67.95561636,Food,1,1
210292,11611,198681,5.521370285,94.47862971,Entertainment,0,0
17298,2800,14498,16.18684241,83.81315759,Housing,3,3
74682,4834,69848,6.472777912,93.52722209,Transportation,4,4
136796,14873,121923,10.87239393,89.12760607,Healthcare,2,2
244313,46559,197754,19.05711116,80.94288884,Entertainment,0,0
201586,28079,173507,13.92904269,86.07095731,Entertainment,0,0
189320,36738,152582,19.40523981,80.59476019,Entertainment,0,0
86264,24073,62191,27.90619494,72.09380506,Transportation,4,4
140604,65625,74979,46.6736366,53.3263634,Healthcare,2,2
27036,8638,18398,31.9499926,68.0500074,Housing,3,1
209544,65266,144278,31.14668041,68.85331959,Entertainment,0,0
39182,16739,22443,42.72114747,57.27885253,Food,1,1
213526,33207,180319,15.55173609,84.44826391,Entertainment,0,0
148073,44277,103796,29.90214286,70.09785714,Healthcare,2,2
10001,508,9493,5.079492051,94.92050795,Housing,3,3
64257,5046,59211,7.852840936,92.14715906,Transportation,4,4
23044,10223,12821,44.36295782,55.63704218,Housing,3,3
126991,37103,89888,29.21703113,70.78296887,Healthcare,2,2
41956,23505,18451,56.02297645,43.97702355,Food,1,1
24942,2434,22508,9.758640045,90.24135996,Housing,3,3
177228,12545,164683,7.078452615,92.92154739,Healthcare,2,0
142257,67703,74554,47.59203414,52.40796586,Healthcare,2,2
81377,394,80983,0.484166288,99.51583371,Transportation,4,4
136552,45253,91299,33.13975628,66.86024372,Healthcare,2,2
215848,31523,184325,14.60425855,85.39574145,Entertainment,0,0
78631,45723,32908,58.14882171,41.85117829,Transportation,4,4
187714,36302,151412,19.33899443,80.66100557,Entertainment,0,0
60132,24708,35424,41.08960287,58.91039713,Transportation,4,4
137557,17659,119898,12.83758733,87.16241267,Healthcare,2,2
183684,7762,175922,4.225735502,95.7742645,Entertainment,0,0
78197,20262,57935,25.91147998,74.08852002,Transportation,4,4
148698,47966,100732,32.25732693,67.74267307,Healthcare,2,2
99327,2216,97111,2.231014729,97.76898527,Transportation,4,4
81212,7383,73829,9.091021031,90.90897897,Transportation,4,4
145550,4924,140626,3.383029887,96.61697011,Healthcare,2,2
46701,6339,40362,13.57358515,86.42641485,Food,1,1
17182,9726,7456,56.6057502,43.3942498,Housing,3,3
17631,932,16699,5.286143724,94.71385628,Housing,3,3
48144,17278,30866,35.88816883,64.11183117,Food,1,1
132668,61839,70829,46.6118431,53.3881569,Healthcare,2,4
110563,6420,104143,5.806644176,94.19335582,Transportation,4,2
158706,23120,135586,14.56781722,85.43218278,Healthcare,2,0
103864,5833,98031,5.615997843,94.38400216,Transportation,4,2
124491,31907,92584,25.62996522,74.37003478,Healthcare,2,2
96441,3042,93399,3.154260118,96.84573988,Transportation,4,4
209190,53030,156160,25.35016014,74.64983986,Entertainment,0,0
226326,27651,198675,12.21733252,87.78266748,Entertainment,0,0
100300,42993,57307,42.86440678,57.13559322,Transportation,4,4
37429,16039,21390,42.85179941,57.14820059,Food,1,1
22366,12105,10261,54.12232853,45.87767147,Housing,3,3
40903,8783,32120,21.47275261,78.52724739,Food,1,1
86208,1553,84655,1.801456941,98.19854306,Transportation,4,4
88691,19508,69183,21.99546741,78.00453259,Transportation,4,4
205122,66479,138643,32.40949289,67.59050711,Entertainment,0,0
190675,34121,156554,17.89484725,82.10515275,Entertainment,0,0
28166,11028,17138,39.15358943,60.84641057,Housing,3,1
168537,15201,153336,9.019384468,90.98061553,Healthcare,2,0
244749,54881,189868,22.42338069,77.57661931,Entertainment,0,0
67549,21656,45893,32.05969,67.94031,Transportation,4,4
10419,2562,7857,24.58969191,75.41030809,Housing,3,3
202957,28732,174225,14.15669329,85.84330671,Entertainment,0,0
207411,13420,193991,6.470245069,93.52975493,Entertainment,0,0
69192,27473,41719,39.70545728,60.29454272,Transportation,4,4
112698,56611,56087,50.23247972,49.76752028,Transportation,4,4
50063,8540,41523,17.05850628,82.94149372,Food,1,4
104139,54990,49149,52.80442486,47.19557514,Transportation,4,4
53433,7924,45509,14.82978684,85.17021316,Food,1,4
39965,15788,24177,39.5045665,60.4954335,Food,1,1
163968,67463,96505,41.14400371,58.85599629,Healthcare,2,0
124186,54021,70165,43.50007247,56.49992753,Healthcare,2,4
54646,23627,31019,43.23646745,56.76353255,Food,1,4
94596,34474,60122,36.44340141,63.55659859,Transportation,4,4
105948,30319,75629,28.61686865,71.38313135,Transportation,4,2
17480,10338,7142,59.14187643,40.85812357,Housing,3,3
104876,46166,58710,44.0196041,55.9803959,Transportation,4,4
24398,14367,10031,58.88597426,41.11402574,Housing,3,3
33018,2359,30659,7.144587801,92.8554122,Food,1,1
37172,3287,33885,8.842677284,91.15732272,Food,1,1
47469,16645,30824,35.06498978,64.93501022,Food,1,1
60529,33467,27062,55.29085232,44.70914768,Transportation,4,4
193898,1289,192609,0.664782515,99.33521749,Entertainment,0,0
136809,12223,124586,8.934353734,91.06564627,Healthcare,2,2
19341,10308,9033,53.29610672,46.70389328,Housing,3,3
132069,12614,119455,9.551068002,90.448932,Healthcare,2,2
152049,61801,90248,40.64544982,59.35455018,Healthcare,2,0
22286,9069,13217,40.69370906,59.30629094,Housing,3,3
88479,24916,63563,28.16035443,71.83964557,Transportation,4,4
140626,55011,85615,39.11865516,60.88134484,Healthcare,2,2
23050,1047,22003,4.542299349,95.45770065,Housing,3,3
36800,5627,31173,15.29076087,84.70923913,Food,1,1
30570,4086,26484,13.36604514,86.63395486,Food,1,1
198349,6190,192159,3.120761889,96.87923811,Entertainment,0,0
215066,48467,166599,22.53587271,77.46412729,Entertainment,0,0
18634,7991,10643,42.88397553,57.11602447,Housing,3,3
157846,32432,125414,20.54660872,79.45339128,Healthcare,2,0
201748,6535,195213,3.239189484,96.76081052,Entertainment,0,0
51032,6418,44614,12.57642264,87.42357736,Food,1,4
194447,49081,145366,25.2413254,74.7586746,Entertainment,0,0
43830,20196,23634,46.07802875,53.92197125,Food,1,1
96573,30647,65926,31.73454278,68.26545722,Transportation,4,4
66173,36765,29408,55.55891376,44.44108624,Transportation,4,4
111223,15278,95945,13.73636748,86.26363252,Transportation,4,2
131719,31703,100016,24.06866132,75.93133868,Healthcare,2,2
18245,975,17270,5.343929844,94.65607016,Housing,3,3
37134,6446,30688,17.35875478,82.64124522,Food,1,1
96931,43345,53586,44.71737628,55.28262372,Transportation,4,4
244016,17638,226378,7.228214543,92.77178546,Entertainment,0,0
67635,36532,31103,54.01345457,45.98654543,Transportation,4,4
71648,30076,41572,41.97744529,58.02255471,Transportation,4,4
57207,12318,44889,21.53232996,78.46767004,Food,1,4
113417,15167,98250,13.3727748,86.6272252,Transportation,4,2
84714,45627,39087,53.86004675,46.13995325,Transportation,4,4
32462,5575,26887,17.17392644,82.82607356,Food,1,1
162628,58634,103994,36.05406203,63.94593797,Healthcare,2,0
29502,6368,23134,21.58497729,78.41502271,Housing,3,1
14308,8564,5744,59.85462678,40.14537322,Housing,3,3
170826,39682,131144,23.22948497,76.77051503,Healthcare,2,0
195629,37498,158131,19.16791478,80.83208522,Entertainment,0,0
89039,42070,46969,47.24895832,52.75104168,Transportation,4,4
245116,21904,223212,8.936177157,91.06382284,Entertainment,0,0
39816,1386,38430,3.481012658,96.51898734,Food,1,1
69888,22122,47766,31.65350275,68.34649725,Transportation,4,4
224884,11649,213235,5.180003913,94.81999609,Entertainment,0,0
208148,65632,142516,31.53141034,68.46858966,Entertainment,0,0
38789,11456,27333,29.53414628,70.46585372,Food,1,1
128155,61985,66170,48.36721158,51.63278842,Healthcare,2,4
174603,4703,169900,2.693539057,97.30646094,Healthcare,2,0
57205,27785,29420,48.57092911,51.42907089,Food,1,4
170027,14794,155233,8.700971022,91.29902898,Healthcare,2,0
61808,7238,54570,11.71045819,88.28954181,Transportation,4,4
80185,31922,48263,39.81043836,60.18956164,Transportation,4,4
140579,53939,86640,38.36917321,61.63082679,Healthcare,2,2
179672,8025,171647,4.466472238,95.53352776,Healthcare,2,0
36084,9034,27050,25.03602705,74.96397295,Food,1,1
147052,62323,84729,42.38160651,57.61839349,Healthcare,2,2
56903,21106,35797,37.09119027,62.90880973,Food,1,4
65427,24096,41331,36.82883213,63.17116787,Transportation,4,4
224188,11474,212714,5.118025943,94.88197406,Entertainment,0,0
39291,8857,30434,22.54205798,77.45794202,Food,1,1
165121,21089,144032,12.7718461,87.2281539,Healthcare,2,0
54622,29672,24950,54.32243418,45.67756582,Food,1,4
13795,4423,9372,32.06234143,67.93765857,Housing,3,3
92731,22199,70532,23.93913578,76.06086422,Transportation,4,4
39393,16145,23248,40.98443886,59.01556114,Food,1,1
210915,7105,203810,3.36865562,96.63134438,Entertainment,0,0
149410,49994,99416,33.46094639,66.53905361,Healthcare,2,2
12483,106,12377,0.849154851,99.15084515,Housing,3,3
104756,36057,68699,34.41998549,65.58001451,Transportation,4,2
33737,11806,21931,34.99422,65.00578,Food,1,1
120764,40080,80684,33.18869862,66.81130138,Healthcare,2,2
51232,20921,30311,40.83580575,59.16419425,Food,1,4
25851,12779,13072,49.43329078,50.56670922,Housing,3,1
97368,43731,53637,44.91311314,55.08688686,Transportation,4,4
127172,66537,60635,52.32047935,47.67952065,Healthcare,2,4
17453,2043,15410,11.70572394,88.29427606,Housing,3,3
22739,8593,14146,37.78970051,62.21029949,Housing,3,3
26144,6902,19242,26.3999388,73.6000612,Housing,3,1
216423,57456,158967,26.54801015,73.45198985,Entertainment,0,0
21103,8992,12111,42.61005544,57.38994456,Housing,3,3
248388,23524,224864,9.47066686,90.52933314,Entertainment,0,0
10170,1657,8513,16.29301868,83.70698132,Housing,3,3
50377,24294,26083,48.22438811,51.77561189,Food,1,4
91852,6558,85294,7.139746549,92.86025345,Transportation,4,4
195310,45291,150019,23.18928882,76.81071118,Entertainment,0,0
249470,4595,244875,1.841904838,98.15809516,Entertainment,0,0
223961,22661,201300,10.11827952,89.88172048,Entertainment,0,0
73804,25327,48477,34.31656821,65.68343179,Transportation,4,4
14035,3981,10054,28.36480228,71.63519772,Housing,3,3
231684,40214,191470,17.35726248,82.64273752,Entertainment,0,0
65598,37095,28503,56.54898015,43.45101985,Transportation,4,4
247815,50885,196930,20.53346246,79.46653754,Entertainment,0,0
10624,321,10303,3.021460843,96.97853916,Housing,3,3
95208,54472,40736,57.21367952,42.78632048,Transportation,4,4
178603,27876,150727,15.60780054,84.39219946,Healthcare,2,0
179969,17166,162803,9.538309376,90.46169062,Healthcare,2,0
140224,52954,87270,37.76386353,62.23613647,Healthcare,2,2
178274,55930,122344,31.37305496,68.62694504,Healthcare,2,0
97142,15038,82104,15.48043071,84.51956929,Transportation,4,4
170410,55275,115135,32.43647673,67.56352327,Healthcare,2,0
238832,14433,224399,6.043160046,93.95683995,Entertainment,0,0
18851,3065,15786,16.2590844,83.7409156,Housing,3,3
102040,34574,67466,33.88279106,66.11720894,Transportation,4,2
100531,58931,41600,58.61972924,41.38027076,Transportation,4,4
72313,29139,43174,40.29565915,59.70434085,Transportation,4,4
15664,942,14722,6.013789581,93.98621042,Housing,3,3
38065,20087,17978,52.77026139,47.22973861,Food,1,1
64493,35769,28724,55.46183307,44.53816693,Transportation,4,4
40867,20302,20565,49.67822448,50.32177552,Food,1,1
46182,1634,44548,3.538175047,96.46182495,Food,1,4
52395,17467,34928,33.33715049,66.66284951,Food,1,4
85110,17473,67637,20.52990248,79.47009752,Transportation,4,4
